,col_1,col_2,Target,Target_Spurious
5199,0.314,0.686,0,1
5200,0.1624,0.8374,0,1
5201,0.1432,0.857,0,1
5202,0.766,0.2338,0,0
5203,0.8916,0.1082,0,0
5204,0.1571,0.843,0,1
5205,0.5234,0.4766,0,0
5206,0.8174,0.1824,0,0
5207,0.314,0.686,0,1
5208,0.1968,0.803,0,1
5209,0.04272,0.9575,0,1
5210,0.0592,0.941,0,1
5211,0.842,0.1582,0,0
5212,0.7505,0.2494,0,0
5213,0.1561,0.8438,0,1
5214,0.8926,0.1074,0,0
5215,0.851,0.149,0,0
5216,0.9185,0.08154,0,1
5217,0.541,0.459,0,0
5218,0.4397,0.56,0,1
5219,0.2974,0.7026,0,1
5220,0.749,0.251,0,0
5221,0.955,0.04468,0,0
5222,0.9497,0.05032,0,0
5223,0.758,0.2422,0,0
5224,0.6196,0.3804,0,0
5225,0.7925,0.2075,0,0
5226,0.10156,0.8984,0,1
5227,0.1656,0.8345,0,1
5228,0.626,0.3738,0,1
5229,0.0485,0.9517,0,1
5230,0.819,0.1813,0,0
5231,0.7534,0.2466,0,0
5232,0.05835,0.942,0,1
5233,0.9365,0.0637,0,0
5234,0.8696,0.1302,0,0
5235,0.1412,0.859,0,1
5236,0.8335,0.1666,0,0
5237,0.857,0.1432,0,0
5238,0.7217,0.2783,0,0
5239,0.4534,0.547,0,1
5240,0.8457,0.154,0,0
5241,0.1836,0.8164,0,1
5242,0.07367,0.9263,0,1
5243,0.88,0.12,0,0
5244,0.283,0.717,0,1
5245,0.931,0.06903,0,0
5246,0.2974,0.7026,0,1
5247,0.1624,0.8374,0,1
5248,0.9272,0.07263,0,0
5249,0.537,0.463,0,1
5250,0.2268,0.7734,0,1
5251,0.922,0.07806,0,0
5252,0.9253,0.07477,0,0
5253,0.935,0.0651,0,0
5254,0.9316,0.06854,0,0
5255,0.372,0.628,0,1
5256,0.15,0.85,0,1
5257,0.6494,0.3503,0,1
5258,0.8447,0.155,0,0
5259,0.3057,0.6943,0,1
5260,0.0804,0.9194,0,1
5261,0.10016,0.9,0,1
5262,0.955,0.04468,0,0
5263,0.1052,0.895,0,1
5264,0.8623,0.1376,0,0
5265,0.6772,0.3225,0,1
5266,0.112,0.888,0,1
5267,0.8784,0.1217,0,0
5268,0.662,0.3381,0,0
5269,0.1074,0.8926,0,1
5270,0.3108,0.6895,0,1
5271,0.4785,0.5215,0,1
5272,0.2268,0.7734,0,1
5273,0.4358,0.564,0,1
5274,0.08154,0.9185,0,1
5275,0.3684,0.632,0,1
5276,0.2861,0.714,0,1
5277,0.0671,0.933,0,1
5278,0.934,0.0661,0,0
5279,0.8335,0.1666,0,0
5280,0.809,0.1907,0,0
5281,0.0278,0.972,0,1
5282,0.5815,0.4187,0,1
5283,0.1931,0.8066,0,1
5284,0.2134,0.7866,0,1
5285,0.3794,0.6206,0,0
5286,0.6387,0.361,0,0
5287,0.905,0.09534,0,0
5288,0.5547,0.4456,0,1
5289,0.1766,0.823,0,1
5290,0.7056,0.2942,0,0
5291,0.9604,0.03934,0,0
5292,0.686,0.314,0,0
5293,0.04813,0.9517,0,1
5294,0.9106,0.0895,0,0
5295,0.6704,0.3293,0,0
5296,0.7563,0.2437,0,1
5297,0.0601,0.94,0,1
5298,0.789,0.2108,0,0
5299,0.4844,0.5156,0,0
5300,0.8457,0.154,0,0
5301,0.789,0.2108,0,0
5302,0.867,0.1329,0,0
5303,0.1848,0.8154,0,1
5304,0.8833,0.11676,0,0
5305,0.1919,0.808,0,1
5306,0.304,0.696,0,1
5307,0.224,0.776,0,1
5308,0.331,0.669,0,1
5309,0.63,0.37,0,0
5310,0.954,0.0457,0,0
5311,0.4883,0.5117,0,1
5312,0.1009,0.899,0,1
5313,0.646,0.354,0,0
5314,0.08386,0.916,0,1
5315,0.1896,0.8105,0,1
5316,0.0628,0.937,0,1
5317,0.2268,0.7734,0,1
5318,0.8726,0.1277,0,0
5319,0.04468,0.955,0,1
5320,0.0526,0.9473,0,1
5321,0.819,0.1813,0,0
5322,0.8955,0.1045,0,0
5323,0.7744,0.2255,0,0
5324,0.808,0.1919,0,0
5325,0.3276,0.6724,0,1
5326,0.867,0.1329,0,0
5327,0.8335,0.1666,0,0
5328,0.8633,0.1366,0,0
5329,0.758,0.2422,0,0
5330,0.7744,0.2255,0,0
5331,0.04114,0.959,0,1
5332,0.4036,0.596,0,0
5333,0.2568,0.743,0,1
5334,0.0851,0.915,0,1
5335,0.801,0.1993,0,0
5336,0.82,0.18,0,0
5337,0.66,0.3398,0,0
5338,0.455,0.545,0,0
5339,0.5215,0.4785,0,1
5340,0.895,0.1052,0,0
5341,0.4263,0.5737,0,1
5342,0.8364,0.1635,0,0
5343,0.7637,0.2366,0,0
5344,0.2925,0.7075,0,1
5345,0.857,0.1432,0,0
5346,0.04303,0.957,0,1
5347,0.8833,0.11676,0,0
5348,0.2006,0.7993,0,1
5349,0.5293,0.4707,0,0
5350,0.709,0.291,0,0
5351,0.5947,0.4055,0,1
5352,0.87,0.1299,0,0
5353,0.8916,0.1082,0,0
5354,0.0742,0.926,0,1
5355,0.82,0.18,0,0
5356,0.8916,0.1082,0,1
5357,0.8965,0.10376,0,0
5358,0.1993,0.801,0,1
5359,0.2147,0.785,0,1
5360,0.93,0.07007,0,0
5361,0.1582,0.842,0,1
5362,0.792,0.2081,0,0
5363,0.551,0.4495,0,1
5364,0.1561,0.8438,0,1
5365,0.0933,0.9067,0,1
5366,0.0651,0.935,0,1
5367,0.7563,0.2437,0,0
5368,0.9346,0.0656,0,0
5369,0.151,0.849,0,1
5370,0.709,0.291,0,0
5371,0.1105,0.8896,0,1
5372,0.354,0.646,0,1
5373,0.802,0.1981,0,0
5374,0.897,0.103,0,0
5375,0.6,0.4,0,1
5376,0.0967,0.9033,0,1
5377,0.942,0.05835,0,0
5378,0.8154,0.1848,0,0
5379,0.6978,0.3025,0,0
5380,0.152,0.848,0,1
5381,0.2095,0.7905,0,1
5382,0.155,0.8447,0,1
5383,0.2524,0.7476,0,1
5384,0.9424,0.0575,0,0
5385,0.3757,0.6245,0,1
5386,0.944,0.05624,0,0
5387,0.4243,0.5757,0,1
5388,0.9497,0.0505,0,0
5389,0.1329,0.867,0,1
5390,0.831,0.1688,0,0
5391,0.921,0.0792,0,0
5392,0.1766,0.823,0,1
5393,0.3008,0.699,0,1
5394,0.094,0.906,0,1
5395,0.855,0.1451,0,0
5396,0.693,0.3074,0,0
5397,0.899,0.1009,0,0
5398,0.4263,0.5737,0,1
5399,0.839,0.1614,0,1
5400,0.686,0.314,0,0
5401,0.2295,0.7705,0,1
5402,0.263,0.7373,0,1
5403,0.299,0.7007,0,1
5404,0.859,0.1412,0,0
5405,0.8145,0.1853,0,0
5406,0.461,0.539,0,1
5407,0.7974,0.2024,0,0
5408,0.02748,0.9727,0,1
5409,0.909,0.09076,0,0
5410,0.746,0.254,0,0
5411,0.8257,0.1744,0,0
5412,0.04147,0.9585,0,1
5413,0.6245,0.3757,0,1
5414,0.03662,0.9634,0,1
5415,0.1744,0.8257,0,1
5416,0.06757,0.9326,0,1
5417,0.758,0.2422,0,0
5418,0.1646,0.8354,0,1
5419,0.5547,0.4456,0,0
5420,0.10126,0.899,0,1
5421,0.875,0.1251,0,0
5422,0.1251,0.875,0,1
5423,0.8643,0.1357,0,0
5424,0.1009,0.899,0,1
5425,0.231,0.769,0,1
5426,0.9155,0.0845,0,0
5427,0.1592,0.841,0,1
5428,0.4111,0.589,0,1
5429,0.1432,0.857,0,1
5430,0.8765,0.12335,0,0
5431,0.728,0.272,0,0
5432,0.8774,0.1225,0,0
5433,0.2705,0.7295,0,1
5434,0.9253,0.07477,0,0
5435,0.831,0.1688,0,0
5436,0.796,0.2043,0,0
5437,0.913,0.0869,0,0
5438,0.946,0.0542,0,0
5439,0.7446,0.2554,0,0
5440,0.895,0.1052,0,0
5441,0.873,0.1268,0,0
5442,0.1471,0.853,0,1
5443,0.916,0.08386,0,0
5444,0.0656,0.9346,0,1
5445,0.937,0.0628,0,0
5446,0.7993,0.2006,0,0
5447,0.3057,0.6943,0,1
5448,0.903,0.0974,0,0
5449,0.894,0.10596,0,0
5450,0.2974,0.7026,0,1
5451,0.126,0.874,0,1
5452,0.4397,0.56,0,1
5453,0.913,0.0869,0,0
5454,0.04996,0.95,0,1
5455,0.363,0.637,0,1
5456,0.1561,0.8438,0,1
5457,0.9106,0.0895,0,0
5458,0.8726,0.1277,0,0
5459,0.931,0.06903,0,0
5460,0.736,0.2644,0,0
5461,0.1733,0.8267,0,1
5462,0.10016,0.9,0,1
5463,0.3108,0.6895,0,1
5464,0.762,0.2379,0,0
5465,0.155,0.8447,0,1
5466,0.0851,0.915,0,1
5467,0.606,0.3943,0,1
5468,0.637,0.363,0,1
5469,0.1128,0.887,0,1
5470,0.10016,0.9,0,1
5471,0.1045,0.8955,0,1
5472,0.171,0.829,0,1
5473,0.8774,0.1225,0,0
5474,0.1312,0.8687,0,1
5475,0.537,0.463,0,0
5476,0.3025,0.6978,0,1
5477,0.961,0.0389,0,0
5478,0.8374,0.1624,0,0
5479,0.902,0.0981,0,0
5480,0.05145,0.9487,0,1
5481,0.7944,0.2056,0,0
5482,0.2366,0.7637,0,1
5483,0.4207,0.5796,0,1
5484,0.9,0.10016,0,0
5485,0.9253,0.07477,0,0
5486,0.925,0.0753,0,0
5487,0.723,0.2766,0,0
5488,0.2006,0.7993,0,1
5489,0.8813,0.1188,0,0
5490,0.2147,0.785,0,1
5491,0.1432,0.857,0,1
5492,0.9395,0.06052,0,0
5493,0.8765,0.12335,0,0
5494,0.1242,0.876,0,1
5495,0.2366,0.7637,0,1
5496,0.8774,0.1225,0,0
5497,0.873,0.1268,0,0
5498,0.1348,0.865,0,1
5499,0.4902,0.51,0,1
5500,0.4902,0.51,0,1
5501,0.2031,0.797,0,1
5502,0.9414,0.05878,0,0
5503,0.936,0.0642,0,0
5504,0.04886,0.951,0,1
5505,0.873,0.1268,0,0
5506,0.7676,0.2323,0,0
5507,0.874,0.126,0,0
5508,0.06323,0.9365,0,1
5509,0.1217,0.8784,0,1
5510,0.6074,0.3923,0,0
5511,0.779,0.2213,0,0
5512,0.897,0.103,0,0
5513,0.8345,0.1656,0,0
5514,0.7734,0.2268,0,0
5515,0.776,0.224,0,0
5516,0.3452,0.655,0,1
5517,0.299,0.7007,0,1
5518,0.8374,0.1624,0,0
5519,0.7217,0.2783,0,0
5520,0.8984,0.10156,0,0
5521,0.9097,0.0901,0,0
5522,0.459,0.541,0,1
5523,0.1919,0.808,0,1
5524,0.945,0.05542,0,0
5525,0.819,0.1813,0,0
5526,0.8916,0.1082,0,0
5527,0.804,0.1956,0,0
5528,0.096,0.904,0,1
5529,0.0981,0.902,0,1
5530,0.95,0.0496,0,0
5531,0.3774,0.6226,0,1
5532,0.899,0.1009,0,0
5533,0.2069,0.793,0,1
5534,0.8164,0.1836,0,0
5535,0.7705,0.2295,0,0
5536,0.882,0.1184,0,0
5537,0.9404,0.05966,0,0
5538,0.562,0.4377,0,1
5539,0.8276,0.1721,0,0
5540,0.1442,0.856,0,1
5541,0.498,0.502,0,1
5542,0.4167,0.583,0,1
5543,0.91,0.0898,0,0
5544,0.866,0.1339,0,0
5545,0.8267,0.1733,0,0
5546,0.963,0.03732,0,0
5547,0.803,0.1968,0,0
5548,0.746,0.254,0,0
5549,0.946,0.0542,0,0
5550,0.2338,0.766,0,1
5551,0.1384,0.8613,0,1
5552,0.96,0.04025,0,0
5553,0.354,0.646,0,1
5554,0.319,0.6807,0,0
5555,0.8726,0.1277,0,0
5556,0.053,0.947,0,1
5557,0.4092,0.591,0,1
5558,0.669,0.331,0,0
5559,0.8623,0.1376,0,0
5560,0.755,0.2451,0,0
5561,0.6187,0.381,0,0
5562,0.1339,0.866,0,1
5563,0.9507,0.04922,0,0
5564,0.0542,0.946,0,1
5565,0.916,0.08386,0,0
5566,0.723,0.2766,0,0
5567,0.1404,0.86,0,1
5568,0.8716,0.1285,0,0
5569,0.93,0.07007,0,0
5570,0.06052,0.9395,0,1
5571,0.7744,0.2255,0,0
5572,0.947,0.053,0,0
5573,0.2598,0.74,0,1
5574,0.10596,0.894,0,1
5575,0.9214,0.0786,0,0
5576,0.248,0.752,0,1
5577,0.3293,0.6704,0,1
5578,0.5776,0.4226,0,0
5579,0.9004,0.0995,0,0
5580,0.1733,0.8267,0,1
5581,0.602,0.398,0,1
5582,0.10016,0.9,0,1
5583,0.1348,0.865,0,1
5584,0.1045,0.8955,0,1
5585,0.8833,0.11676,0,0
5586,0.0901,0.9097,0,1
5587,0.725,0.2751,0,0
5588,0.893,0.1067,0,0
5589,0.2134,0.7866,0,1
5590,0.88,0.12,0,0
5591,0.829,0.171,0,0
5592,0.977,0.02272,0,0
5593,0.9116,0.0882,0,0
5594,0.583,0.4167,0,0
5595,0.0895,0.9106,0,1
5596,0.1481,0.852,0,1
5597,0.2644,0.736,0,1
5598,0.749,0.251,0,0
5599,0.86,0.1404,0,0
5600,0.9316,0.06854,0,0
5601,0.3364,0.6636,0,1
5602,0.7476,0.2524,0,0
5603,0.06805,0.932,0,1
5604,0.1624,0.8374,0,1
5605,0.691,0.309,0,0
5606,0.922,0.07806,0,0
5607,0.867,0.1329,0,0
5608,0.956,0.044,0,0
5609,0.1348,0.865,0,1
5610,0.2494,0.7505,0,1
5611,0.916,0.08386,0,0
5612,0.879,0.12085,0,0
5613,0.9243,0.07587,0,0
5614,0.9736,0.02655,0,0
5615,0.4358,0.564,0,1
5616,0.1184,0.882,0,1
5617,0.875,0.1251,0,0
5618,0.6387,0.361,0,0
5619,0.4148,0.585,0,1
5620,0.9365,0.0637,0,0
5621,0.0376,0.9624,0,1
5622,0.808,0.1919,0,0
5623,0.8276,0.1721,0,0
5624,0.934,0.0661,0,0
5625,0.906,0.094,0,0
5626,0.8706,0.1294,0,0
5627,0.224,0.776,0,1
5628,0.2043,0.796,0,1
5629,0.6426,0.3577,0,1
5630,0.054,0.946,0,1
5631,0.06143,0.9385,0,1
5632,0.2612,0.739,0,1
5633,0.789,0.2108,0,0
5634,0.6187,0.381,0,0
5635,0.626,0.3738,0,0
5636,0.7373,0.263,0,0
5637,0.8623,0.1376,0,0
5638,0.7446,0.2554,0,0
5639,0.839,0.1614,0,0
5640,0.946,0.0542,0,0
5641,0.7007,0.299,0,0
5642,0.06396,0.936,0,1
5643,0.943,0.05707,0,0
5644,0.8613,0.1384,0,0
5645,0.626,0.3738,0,0
5646,0.10376,0.8965,0,1
5647,0.839,0.1614,0,1
5648,0.928,0.0716,0,0
5649,0.9575,0.04272,0,0
5650,0.1592,0.841,0,1
5651,0.0833,0.9165,0,1
5652,0.2173,0.7827,0,1
5653,0.873,0.1268,0,0
5654,0.9385,0.06143,0,0
5655,0.4436,0.5566,0,1
5656,0.86,0.1404,0,0
5657,0.3057,0.6943,0,1
5658,0.9087,0.0914,0,0
5659,0.6567,0.3433,0,0
5660,0.4148,0.585,0,1
5661,0.3293,0.6704,0,1
5662,0.606,0.3943,0,1
5663,0.3293,0.6704,0,1
5664,0.0845,0.9155,0,1
5665,0.8066,0.1931,0,0
5666,0.8784,0.1217,0,0
5667,0.9136,0.0863,0,0
5668,0.06854,0.9316,0,1
5669,0.1603,0.84,0,1
5670,0.725,0.2751,0,0
5671,0.3774,0.6226,0,1
5672,0.813,0.1871,0,0
5673,0.1614,0.839,0,1
5674,0.08093,0.919,0,1
5675,0.03995,0.96,0,1
5676,0.06854,0.9316,0,1
5677,0.957,0.04303,0,0
5678,0.9395,0.06052,0,0
5679,0.2925,0.7075,0,1
5680,0.1859,0.814,0,1
5681,0.5215,0.4785,0,0
5682,0.8364,0.1635,0,0
5683,0.3757,0.6245,0,1
5684,0.8926,0.1074,0,0
5685,0.502,0.498,0,1
5686,0.8027,0.1974,0,0
5687,0.848,0.152,0,0
5688,0.0895,0.9106,0,1
5689,0.8887,0.11127,0,0
5690,0.04147,0.9585,0,1
5691,0.9053,0.09467,0,0
5692,0.9033,0.0967,0,0
5693,0.1571,0.843,0,1
5694,0.804,0.1956,0,0
5695,0.9595,0.04068,0,0
5696,0.9365,0.06323,0,0
5697,0.9106,0.0895,0,0
5698,0.2612,0.739,0,1
5699,0.801,0.1993,0,0
5700,0.593,0.4072,0,0
5701,0.3503,0.6494,0,0
5702,0.941,0.0592,0,0
5703,0.1624,0.8374,0,1
5704,0.867,0.1329,0,0
5705,0.6807,0.319,0,0
5706,0.0471,0.953,0,1
5707,0.4902,0.51,0,0
5708,0.4883,0.5117,0,1
5709,0.7007,0.299,0,0
5710,0.7056,0.2942,0,0
5711,0.543,0.457,0,0
5712,0.596,0.4036,0,1
5713,0.593,0.4072,0,0
5714,0.2056,0.7944,0,1
5715,0.7026,0.2974,0,0
5716,0.843,0.1571,0,0
5717,0.85,0.15,0,0
5718,0.0933,0.9067,0,1
5719,0.839,0.1614,0,0
5720,0.0575,0.9424,0,1
5721,0.6167,0.383,0,0
5722,0.1312,0.8687,0,1
5723,0.906,0.094,0,0
5724,0.1968,0.803,0,1
5725,0.6826,0.3174,0,1
5726,0.248,0.752,0,1
5727,0.72,0.2798,0,0
5728,0.9175,0.0827,0,0
5729,0.2644,0.736,0,1
5730,0.82,0.18,0,0
5731,0.1404,0.86,0,1
5732,0.1052,0.895,0,1
5733,0.03934,0.9604,0,1
5734,0.9595,0.04053,0,0
5735,0.0321,0.968,0,1
5736,0.10376,0.8965,0,1
5737,0.953,0.04672,0,0
5738,0.86,0.1404,0,0
5739,0.709,0.291,0,0
5740,0.709,0.291,0,0
5741,0.508,0.4922,0,1
5742,0.853,0.1471,0,0
5743,0.1824,0.8174,0,1
5744,0.07263,0.9272,0,1
5745,0.902,0.0981,0,0
5746,0.615,0.385,0,0
5747,0.1105,0.8896,0,1
5748,0.8833,0.11676,0,0
5749,0.0933,0.9067,0,1
5750,0.797,0.2031,0,0
5751,0.855,0.1451,0,0
5752,0.8457,0.154,0,0
5753,0.921,0.0792,0,0
5754,0.2893,0.7104,0,1
5755,0.2494,0.7505,0,1
5756,0.842,0.1582,0,0
5757,0.7744,0.2255,0,0
5758,0.314,0.686,0,1
5759,0.74,0.2598,0,0
5760,0.11127,0.8887,0,1
5761,0.823,0.1766,0,0
5762,0.7637,0.2366,0,0
5763,0.09204,0.908,0,1
5764,0.3025,0.6978,0,1
5765,0.2379,0.762,0,1
5766,0.93,0.07007,0,0
5767,0.2583,0.7417,0,1
5768,0.1242,0.876,0,1
5769,0.8696,0.1302,0,0
5770,0.952,0.0478,0,0
5771,0.0792,0.921,0,1
5772,0.848,0.152,0,0
5773,0.7744,0.2255,0,0
5774,0.923,0.07697,0,0
5775,0.839,0.1614,0,0
5776,0.0666,0.9336,0,1
5777,0.1824,0.8174,0,1
5778,0.967,0.03333,0,0
5779,0.0695,0.9307,0,1
5780,0.2942,0.7056,0,1
5781,0.7944,0.2056,0,1
5782,0.1285,0.8716,0,1
5783,0.4072,0.593,0,1
5784,0.04434,0.9556,0,1
5785,0.813,0.1871,0,0
5786,0.9033,0.0967,0,0
5787,0.2394,0.7607,0,1
5788,0.942,0.05792,0,0
5789,0.2942,0.7056,0,1
5790,0.2861,0.714,0,1
5791,0.9165,0.0833,0,0
5792,0.693,0.3074,0,0
5793,0.1956,0.804,0,1
